id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tweet,processed_tweet
1295302893591986177,1295302893591986177,1597659250000,2020-08-17,05:14:10,CDT,131490551,gamer__guy,♛ Braden Port ♛,,"No masks, no social distancing, next #Covid19 hot spot. #Jackass #idiots …",[],['https://twitter.com/KPromeni/status/1295302026440650753'],[],0,1,0,"['Covid19', 'Jackass', 'idiots']",[],https://twitter.com/Gamer__Guy/status/1295302893591986177,False,https://twitter.com/KPromeni/status/1295302026440650753,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '131490551', 'username': 'Gamer__Guy'}]",,,,,"No masks, no social distancing, next hot spot.","['No', 'mask', 'social', 'distanc', 'next', 'hot', 'spot']"
1295297732954005504,1295297732954005504,1597658019000,2020-08-17,04:53:39,CDT,794172890,skidcrease,Skid Crease,,"Question for the @parentaction4ed & schools. Do students and staff follow the Ministry of Health social distancing guideline of 2m, or the Ministry of Education 1m guideline? Makes a difference when you are lining up 500 elementary students for hand washing. #COVID19 @fordnation","['parentaction4ed', 'fordnation']",[],[],0,1,3,['COVID19'],[],https://twitter.com/SkidCrease/status/1295297732954005504,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '794172890', 'username': 'SkidCrease'}, {'user_id': '1110376639769333760', 'username': 'parentaction4ed'}, {'user_id': '2809959174', 'username': 'fordnation'}]",,,,,"Question for the & schools. Do students and staff follow the Ministry of Health social distancing guideline of m, or the Ministry of Education m guideline? Makes a difference when you are lining up elementary students for hand washing.","['question', '&', 'school', 'Do', 'student', 'staff', 'follow', 'ministri', 'health', 'social', 'distanc', 'guidelin', 'ministri', 'educ', 'guidelin', 'make', 'differ', 'line', 'elementari', 'student', 'hand', 'wash']"
1295291686143299584,1295162587139776512,1597656577000,2020-08-17,04:29:37,CDT,1188639048015007744,trisin7,#BlackLivesMatter🧢 🌊 💙,,This is not the labs fault. They are working hard and trying their best. Blame the people who refuse to wear masks or do social distancing. This is the main cause for the rise of Covid19 cases. We are battling 2 pandemics here! pic.twitter.com/KweW0TSLh6,"['9ontheturn', 'vshlogan', 'annieberryhill', 'talialikeitis']",[],['https://pbs.twimg.com/media/EfnM666XsAAfub4.jpg'],0,0,1,[],[],https://twitter.com/trisin7/status/1295291686143299584,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '1188639048015007744', 'username': 'trisin7'}, {'user_id': '21573162', 'username': '9ontheturn'}, {'user_id': '4871489231', 'username': 'VSHLogan'}, {'user_id': '19293903', 'username': 'annieberryhill'}, {'user_id': '3331666213', 'username': 'talialikeitis'}]",,,,,This is not the labs fault. They are working hard and trying their best. Blame the people who refuse to wear masks or do social distancing. This is the main cause for the rise of Covid19 cases. We are battling pandemics here!,"['thi', 'lab', 'fault', 'they', 'work', 'hard', 'tri', 'best', 'blame', 'peopl', 'refus', 'wear', 'mask', 'social', 'distanc', 'thi', 'main', 'caus', 'rise', 'covid19', 'case', 'We', 'battl', 'pandem', '!']"
1296840173989355521,1296840173989355521,1598025766000,2020-08-21,11:02:46,CDT,32908110,imajorwish,Rev. James Woodall,,"Just because things are opening up, do NOT stop getting tested, social distancing and wearing masks. Georgia is #1 in the nation for new cases of #COVID19. NUMBER ONE!! People are dying. Let’s do our part! #WeAreDoneDying pic.twitter.com/LReKDdSkol",[],[],['https://pbs.twimg.com/media/Ef9NQzhX0AEkOum.jpg'],1,5,13,"['1', 'COVID19', 'WeAreDoneDying']",[],https://twitter.com/iMajorWish/status/1296840173989355521,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '32908110', 'username': 'iMajorWish'}]",,,,,"Just because things are opening up, do NOT stop getting tested, social distancing and wearing masks. Georgia is in the nation for new cases of . NUMBER ONE!! People are dying. Lets do our part!","['just', 'thing', 'open', 'not', 'stop', 'get', 'test', 'social', 'distanc', 'wear', 'mask', 'georgia', 'nation', 'new', 'case', 'number', 'one', '!', '!', 'peopl', 'die', 'let', 'part', '!']"
1296704840601608193,1296704840601608193,1597993500000,2020-08-21,02:05:00,CDT,3066095291,aminajmohammed,Amina J Mohammed,,Dear Friends It's day 163 of the #COVID19 pandemic #Handwashing Wearing a mask Physical distancing Are still 3 of the best ways we can protect ourselves and each other Keep well Keep safe Let's all keep it going! pic.twitter.com/BcYaxIF2g6,[],[],['https://pbs.twimg.com/media/Ef5pMQ_WoAA-Q2o.jpg'],34,205,695,"['COVID19', 'Handwashing']",[],https://twitter.com/AminaJMohammed/status/1296704840601608193,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '3066095291', 'username': 'AminaJMohammed'}]",,,,,Dear Friends It's day of the pandemic Wearing a mask Physical distancing Are still of the best ways we can protect ourselves and each other Keep well Keep safe Let's all keep it going!,"['dear', 'friend', 'It', ""'s"", 'day', 'pandem', 'wear', 'mask', 'physic', 'distanc', 'are', 'still', 'best', 'way', 'protect', 'keep', 'well', 'keep', 'safe', 'let', ""'s"", 'keep', 'go', '!']"
1296702858071547910,1296702858071547910,1597993027000,2020-08-21,01:57:07,CDT,50092373,kabduljawadmd,Khaled Abdul Jawad,,"This lockdown is not a solution for #Covid19 ; it's a sign of failure. Lebanese need to understand that compliance with masks & social distancing is the only way forward in the near future. If nobody wants to listen, this cycle of opening & closing the country will go on.",[],[],[],0,34,94,['Covid19'],[],https://twitter.com/KAbdulJawadMD/status/1296702858071547910,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '50092373', 'username': 'KAbdulJawadMD'}]",,,,,"This lockdown is not a solution for ; it's a sign of failure. Lebanese need to understand that compliance with masks & social distancing is the only way forward in the near future. If nobody wants to listen, this cycle of opening & closing the country will go on.","['thi', 'lockdown', 'solut', ""'s"", 'sign', 'failur', 'lebanes', 'need', 'understand', 'complianc', 'mask', '&', 'social', 'distanc', 'way', 'forward', 'near', 'futur', 'If', 'nobodi', 'want', 'listen', 'cycl', 'open', '&', 'close', 'countri', 'go']"
1296673878383693825,1296673878383693825,1597986118000,2020-08-21,00:01:58,CDT,713404866,mrskwokclass,Andrea Kwok,,"#COVID19 social distancing first started in Ontario when my son had his birthday in March. As time went on my husband and other son celebrated Covid-style in June and July. With #TDSB school start being delayed until mid-September, I too will have a Covid-style birthday! #2020",[],[],[],0,0,0,"['COVID19', 'TDSB', '2020']",[],https://twitter.com/mrskwokclass/status/1296673878383693825,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '713404866', 'username': 'mrskwokclass'}]",,,,,"social distancing first started in Ontario when my son had his birthday in March. As time went on my husband and other son celebrated Covid-style in June and July. With school start being delayed until mid-September, I too will have a Covid-style birthday!","['social', 'distanc', 'first', 'start', 'ontario', 'son', 'birthday', 'march', 'As', 'time', 'went', 'husband', 'son', 'celebr', 'covid-styl', 'june', 'juli', 'with', 'school', 'start', 'delay', 'mid-septemb', 'covid-styl', 'birthday', '!']"
1297979322486018048,1297979322486018048,1598297360000,2020-08-24,14:29:20,CDT,11347122,gavinnewsom,Gavin Newsom,,"#COVID19 update: - Tests reported: 111,456 - Positive cases: 4,946 - 7 day average caseload: 5,798 - Positivity rate: 6.5% We continue to see modest declines overall -- but COVID-19 has NOT gone away. If you’re evacuated, stay safe. Wear your mask. Practice physical distancing.",[],[],[],459,392,1966,['COVID19'],[],https://twitter.com/GavinNewsom/status/1297979322486018048,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '11347122', 'username': 'GavinNewsom'}]",,,,,"update: - Tests reported: - Positive cases: - day average caseload: - Positivity rate: % We continue to see modest declines overall -- but COVID-19 has NOT gone away. If youre evacuated, stay safe. Wear your mask. Practice physical distancing.","['updat', ':', '-', 'test', 'report', ':', '-', 'posit', 'case', ':', '-', 'day', 'averag', 'caseload', ':', '-', 'posit', 'rate', ':', '%', 'We', 'continu', 'see', 'modest', 'declin', 'overal', '--', 'covid-19', 'not', 'gone', 'away', 'If', 'your', 'evacu', 'stay', 'safe', 'wear', 'mask', 'practic', 'physic', 'distanc']"
1297770568285130753,1297770568285130753,1598247589000,2020-08-24,00:39:49,CDT,23177517,ravira,Ravi,,"No masks; no social distancing. Not a good look, @CPC_HQ! #COVID19",['cpc_hq'],[],[],0,0,0,['COVID19'],[],https://twitter.com/ravira/status/1297770568285130753,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '23177517', 'username': 'ravira'}, {'user_id': '190817371', 'username': 'CPC_HQ'}]",,,,,"No masks; no social distancing. Not a good look, !","['No', 'mask', 'social', 'distanc', 'not', 'good', 'look', '!']"
1297773577542959104,1297743249092702208,1598248307000,2020-08-24,00:51:47,CDT,1293411186466336774,ccoming21,ChangeIsComing21,,Left to pick up the pieces and start all over again. While at this time im managing but socially i have been social distancing and using face-time and just calling loved ones to stay connected and so i only worked pt and school pt. Then when covid19 occured,"['lalate', 'stevenmnuchin1', 'markmeadows', 'stevescalise']",[],[],0,0,0,[],[],https://twitter.com/CComing21/status/1297773577542959104,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '1293411186466336774', 'username': 'CComing21'}, {'user_id': '43846520', 'username': 'LALATE'}, {'user_id': '799764016885329921', 'username': 'stevenmnuchin1'}, {'user_id': '963480595', 'username': 'MarkMeadows'}, {'user_id': '1209417007', 'username': 'SteveScalise'}]",,,,,Left to pick up the pieces and start all over again. While at this time im managing but socially i have been social distancing and using face-time and just calling loved ones to stay connected and so i only worked pt and school pt. Then when covid19 occured,"['left', 'pick', 'piec', 'start', 'while', 'time', 'im', 'manag', 'social', 'social', 'distanc', 'use', 'face-tim', 'call', 'love', 'one', 'stay', 'connect', 'work', 'pt', 'school', 'pt', 'then', 'covid19', 'occur']"
1297761125375901696,1297371539436961792,1598245338000,2020-08-24,00:02:18,CDT,289322631,ianadastra,Ian,,"I attend a gym which was spacious even before Covid19 & which is scrupulous about social distancing & mask wearing, screens for fever upon entry, constantly washes down equipment & which has huge jugs of hand sanitizer everywhere. There's some risk, but I think worth it.",['brasilmagic'],[],[],0,0,0,[],[],https://twitter.com/IanAdAstra/status/1297761125375901696,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '289322631', 'username': 'IanAdAstra'}, {'user_id': '21833728', 'username': 'Brasilmagic'}]",,,,,"I attend a gym which was spacious even before Covid19 & which is scrupulous about social distancing & mask wearing, screens for fever upon entry, constantly washes down equipment & which has huge jugs of hand sanitizer everywhere. There's some risk, but I think worth it.","['attend', 'gym', 'spaciou', 'even', 'covid19', '&', 'scrupul', 'social', 'distanc', '&', 'mask', 'wear', 'screen', 'fever', 'upon', 'entri', 'constantli', 'wash', 'equip', '&', 'huge', 'jug', 'hand', 'sanit', 'everywher', 'there', ""'s"", 'risk', 'think', 'worth']"
1292984651699703808,1292984651699703808,1597106538000,2020-08-10,19:42:18,CDT,972936438,charlienelms,Charlie Nelms,,"Several weeks ago I tweeted that COVID19 is not a hoax and encouraged ppl to follow CDC guidelines on masks, distancing & hand washing. Today, my brother, Rev. Roy Nelms, succumbed to the virus. Physically gone but will always present in our hearts. He touched countless lives...",[],[],[],72,11,160,[],[],https://twitter.com/CharlieNelms/status/1292984651699703808,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '972936438', 'username': 'CharlieNelms'}]",,,,,"Several weeks ago I tweeted that COVID19 is not a hoax and encouraged ppl to follow CDC guidelines on masks, distancing & hand washing. Today, my brother, Rev. Roy Nelms, succumbed to the virus. Physically gone but will always present in our hearts. He touched countless lives...","['sever', 'week', 'ago', 'tweet', 'covid19', 'hoax', 'encourag', 'ppl', 'follow', 'cdc', 'guidelin', 'mask', 'distanc', '&', 'hand', 'wash', 'today', 'brother', 'rev', 'roy', 'nelm', 'succumb', 'viru', 'physic', 'gone', 'alway', 'present', 'heart', 'He', 'touch', 'countless', 'live', '...']"
1292699032587046913,1292699032587046913,1597038441000,2020-08-10,00:47:21,CDT,943513483886424067,freudlab,Bret Freudenthal,Medicine Bow Peak,"#COVID19 canceled our annual beach trip, so we went to the mountains for some social distancing and family time. 🎣⛰🥾 pic.twitter.com/VwFMtIZvya – at Medicine Bow Peak",[],[],"['https://pbs.twimg.com/media/EfCWR5VWAAAPfmg.jpg', 'https://pbs.twimg.com/media/EfCWVnWXsAAWTJk.jpg', 'https://pbs.twimg.com/media/EfCWgZRXYAAI1X6.jpg', 'https://pbs.twimg.com/media/EfCW6luXoAA5Hg4.jpg']",0,0,27,['COVID19'],[],https://twitter.com/Freudlab/status/1292699032587046913,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '943513483886424067', 'username': 'Freudlab'}]",,,,,"canceled our annual beach trip, so we went to the mountains for some social distancing and family time. at Medicine Bow Peak","['cancel', 'annual', 'beach', 'trip', 'went', 'mountain', 'social', 'distanc', 'famili', 'time', 'medicin', 'bow', 'peak']"
1292688362760015874,1292590847708368896,1597035897000,2020-08-10,00:04:57,CDT,16664512,twwest60,tim west,,"Not a privilege. If it was a privilege, he wouldn’t have had to pay for it. And remember, that mask to Covid19 is like a chain link fence to a mosquito. Hence, social distancing. O2 levels already reduced in the cabin, then add the mask? To AA, the dollar trumps distancing.","['trixienorth', 'davidjharrisjr', 'rebekahkirkla15', 'americanair']",[],[],2,0,33,[],[],https://twitter.com/twwest60/status/1292688362760015874,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '16664512', 'username': 'twwest60'}, {'user_id': '340731828', 'username': 'TrixieNorth'}, {'user_id': '3530404094', 'username': 'DavidJHarrisJr'}, {'user_id': '926403657691570176', 'username': 'RebekahKirkla15'}, {'user_id': '22536055', 'username': 'AmericanAir'}]",,,,,"Not a privilege. If it was a privilege, he wouldnt have had to pay for it. And remember, that mask to Covid19 is like a chain link fence to a mosquito. Hence, social distancing. O2 levels already reduced in the cabin, then add the mask? To AA, the dollar trumps distancing.","['not', 'privileg', 'If', 'privileg', 'wouldnt', 'pay', 'and', 'rememb', 'mask', 'covid19', 'like', 'chain', 'link', 'fenc', 'mosquito', 'henc', 'social', 'distanc', 'O2', 'level', 'alreadi', 'reduc', 'cabin', 'add', 'mask', 'To', 'AA', 'dollar', 'trump', 'distanc']"
1297186635881361409,1297186635881361409,1598108369000,2020-08-22,09:59:29,CDT,1093695069176000512,bogochisaac,Isaac Bogoch,,"For those who are sending me messages regarding schools and #COVID19 – please first have a look online at how I’ve advocated/discussed the need for physical distancing, mask wearing, sanitation, etc to facilitate plans to return safely. These are pretty easy to find.",[],[],[],99,71,571,['COVID19'],[],https://twitter.com/BogochIsaac/status/1297186635881361409,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '1093695069176000512', 'username': 'BogochIsaac'}]",,,,,"For those who are sending me messages regarding schools and please first have a look online at how Ive advocated/discussed the need for physical distancing, mask wearing, sanitation, etc to facilitate plans to return safely. These are pretty easy to find.","['for', 'send', 'messag', 'regard', 'school', 'pleas', 'first', 'look', 'onlin', 'ive', 'advocated/discuss', 'need', 'physic', 'distanc', 'mask', 'wear', 'sanit', 'etc', 'facilit', 'plan', 'return', 'safe', 'these', 'pretti', 'easi', 'find']"
1297167136754786304,1297167136754786304,1598103720000,2020-08-22,08:42:00,CDT,69298376,hselive,HSE Ireland,,Step up and step back to protect yourself and others from #coronavirus. Go one step further to keep each other safe. Please continue to keep up social distancing and proper hand hygiene. #StaySafe #COVID19 pic.twitter.com/gptxRpJENS,[],[],['https://pbs.twimg.com/media/Ef8oQ98XkAEy8SP.jpg'],9,53,82,"['coronavirus', 'StaySafe', 'COVID19']",[],https://twitter.com/HSELive/status/1297167136754786304,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '69298376', 'username': 'HSELive'}]",,,,,Step up and step back to protect yourself and others from . Go one step further to keep each other safe. Please continue to keep up social distancing and proper hand hygiene.,"['step', 'step', 'back', 'protect', 'other', 'Go', 'one', 'step', 'keep', 'safe', 'pleas', 'continu', 'keep', 'social', 'distanc', 'proper', 'hand', 'hygien']"
1294077188187344896,1294077188187344896,1597367019000,2020-08-13,20:03:39,CDT,35817832,georganneb,🇨🇦 GeorganneB 🇺🇸,,News flash. I don't care how many #COVID19 cases there are. I don't want to hear any more about masks or social distancing. I'm tired. Fed up. This constant fear mongering and suppression of rights is exhausting. Time to get back to living.,[],[],[],5,23,84,['COVID19'],[],https://twitter.com/georganneb/status/1294077188187344896,False,,0,,"35.1663,-101.8868,3000km",,,,,"[{'user_id': '35817832', 'username': 'georganneb'}]",,,,,News flash. I don't care how many cases there are. I don't want to hear any more about masks or social distancing. I'm tired. Fed up. This constant fear mongering and suppression of rights is exhausting. Time to get back to living.,"['new', 'flash', ""n't"", 'care', 'mani', 'case', ""n't"", 'want', 'hear', 'mask', 'social', 'distanc', ""'m"", 'tire', 'fed', 'thi', 'constant', 'fear', 'monger', 'suppress', 'right', 'exhaust', 'time', 'get', 'back', 'live']"
